,, X, Y, X, Y, X, Y
,,       in,       in,       in,       in
,E59, -1.0870,  0.2047, -0.3297,  0.0564,  0.0017,  0.0003
,E60, -1.1854, -0.3431, -0.3573, -0.0897,  0.0019,  0.0005
,E61,  0.5047,  0.9338,  0.1491,  0.2485,  0.0008,  0.0013
,E62,  0.1770, -0.8923,  0.0570, -0.2385,  0.0003,  0.0012
,E63, -0.1770,  0.8923, -0.0570,  0.2385,  0.0003,  0.0012
,E64, -0.5047, -0.9338, -0.1491, -0.2485,  0.0008,  0.0013
,E65,  1.0972,  0.3349,  0.3300,  0.0858,  0.0017,  0.0004
,E66,  1.1752, -0.1965,  0.3570, -0.0525,  0.0019,  0.0003
,E67, -1.1752,  0.1965, -0.3570,  0.0525,  0.0019,  0.0003
,E68, -1.0972, -0.3349, -0.3300, -0.0858,  0.0017,  0.0004
,E69,  0.2108,  0.9064,  0.0580,  0.2354,  0.0003,  0.0012
,E70,  0.4709, -0.8648,  0.1481, -0.2254,  0.0008,  0.0012
,E71, -0.4709,  0.8648, -0.1481,  0.2254,  0.0008,  0.0012
,E72, -0.2108, -0.9064, -0.0580, -0.2354,  0.0003,  0.0012
,W13,  0.7551,  0.0455,  0.2142,  0.0096,  0.0011,  0.0000
,W14,  0.0291,  1.2170,  0.0019,  0.2906,  0.0000,  0.0015
,W15,  0.5347,  0.0309,  0.1514,  0.0058,  0.0008,  0.0000
,W16,  0.5980,  0.0373,  0.1699,  0.0085,  0.0009,  0.0000
,W17,  0.1684,  0.9267,  0.0435,  0.2238,  0.0002,  0.0012
,W18, -0.1248,  0.8988, -0.0407,  0.2121,  0.0002,  0.0011
,W19,  0.5882,  0.9468,  0.1620,  0.2251,  0.0008,  0.0012
,W20,  0.5445, -0.8786,  0.1593, -0.2108,  0.0008,  0.0011
,W21,  0.3074,  0.6973,  0.0830,  0.1634,  0.0004,  0.0009
,W22,  0.5748,  0.7230,  0.1601,  0.1742,  0.0008,  0.0009
,W23,  0.2747, -0.6718,  0.0809, -0.1635,  0.0004,  0.0009
,W24,  0.5421, -0.6461,  0.1580, -0.1527,  0.0008,  0.0008
Level 4        ,E37,  0.7015,  0.0459,  0.2478,  0.0105,  0.0013,  0.0001
,E38,  0.7927,  0.0526,  0.2811,  0.0136,  0.0015,  0.0001
,E39,  0.1179,  0.6695,  0.0378,  0.2279,  0.0002,  0.0012
,E40, -0.0849,  0.6552, -0.0360,  0.2213,  0.0002,  0.0012
,E41,  0.7368,  0.2467,  0.2591,  0.0789,  0.0013,  0.0004
,E42,  0.6661, -0.1550,  0.2364, -0.0579,  0.0012,  0.0003
,E43, -0.6661,  0.1550, -0.2364,  0.0579,  0.0012,  0.0003
,E44, -0.7368, -0.2467, -0.2591, -0.0789,  0.0013,  0.0004
,E45,  0.3283,  0.6833,  0.1121,  0.2310,  0.0006,  0.0012
,E46,  0.0926, -0.6557,  0.0365, -0.2247,  0.0002,  0.0012
,E47, -0.0926,  0.6557, -0.0365,  0.2247,  0.0002,  0.0012
,E48, -0.3283, -0.6833, -0.1121, -0.2310,  0.0006,  0.0012
,E49,  0.6760,  0.2424,  0.2370,  0.0769,  0.0012,  0.0004
,E50,  0.7269, -0.1507,  0.2586, -0.0559,  0.0013,  0.0003
,E51, -0.7269,  0.1507, -0.2586,  0.0559,  0.0013,  0.0003
,E52, -0.6760, -0.2424, -0.2370, -0.0769,  0.0012,  0.0004
,E53,  0.1255,  0.6690,  0.0383,  0.2244,  0.0002,  0.0012
,E54,  0.2954, -0.6414,  0.1103, -0.2181,  0.0006,  0.0011
,E55, -0.2954,  0.6414, -0.1103,  0.2181,  0.0006,  0.0011
,E56, -0.1255, -0.6690, -0.0383, -0.2244,  0.0002,  0.0012
,E57,  0.8280,  0.2534,  0.2924,  0.0820,  0.0015,  0.0004
,E58,  0.7573, -0.1483,  0.2697, -0.0547,  0.0014,  0.0003
,E59, -0.7573,  0.1483, -0.2697,  0.0547,  0.0014,  0.0003
,E60, -0.8280, -0.2534, -0.2924, -0.0820,  0.0015,  0.0004
,E61,  0.3557,  0.6853,  0.1221,  0.2320,  0.0006,  0.0012
,E62,  0.1200, -0.6537,  0.0465, -0.2238,  0.0002,  0.0012
,E63, -0.1200,  0.6537, -0.0465,  0.2238,  0.0002,  0.0012
,E64, -0.3557, -0.6853, -0.1221, -0.2320,  0.0006,  0.0012
,E65,  0.7672,  0.2491,  0.2703,  0.0800,  0.0014,  0.0004
,E66,  0.8182, -0.1440,  0.2919, -0.0527,  0.0015,  0.0003
,E67, -0.8182,  0.1440, -0.2919,  0.0527,  0.0015,  0.0003
,E68, -0.7672, -0.2491, -0.2703, -0.0800,  0.0014,  0.0004
,E69,  0.1529,  0.6710,  0.0483,  0.2254,  0.0003,  0.0012
,E70,  0.3227, -0.6394,  0.1203, -0.2172,  0.0006,  0.0011
,E71, -0.3227,  0.6394, -0.1203,  0.2172,  0.0006,  0.0011
,E72, -0.1529, -0.6710, -0.0483, -0.2254,  0.0003,  0.0012
,W13,  0.5409,  0.0359,  0.1802,  0.0085,  0.0009,  0.0000
,W14,  0.0272,  0.9264,  0.0024,  0.2868,  0.0000,  0.0015
,W15,  0.3833,  0.0251,  0.1274,  0.0057,  0.0007,  0.0000
,W16,  0.4281,  0.0288,  0.1428,  0.0072,  0.0007,  0.0000
,W17,  0.1249,  0.7029,  0.0370,  0.2180,  0.0002,  0.0011
,W18, -0.0840,  0.6867, -0.0335,  0.2121,  0.0002,  0.0011
,W19,  0.4261,  0.7217,  0.1369,  0.2215,  0.0007,  0.0012
,W20,  0.3853, -0.6679,  0.1333, -0.2087,  0.0007,  0.0011
,W21,  0.2244,  0.5338,  0.0705,  0.1634,  0.0004,  0.0009
,W22,  0.4147,  0.5488,  0.1349,  0.1689,  0.0007,  0.0009
,W23,  0.1938, -0.5084,  0.0678, -0.1593,  0.0004,  0.0008
,W24,  0.3841, -0.4935,  0.1322, -0.1537,  0.0007,  0.0008
Level 3        ,E37,  0.4537,  0.0354,  0.2229,  0.0224,  0.0012,  0.0001
,E38,  0.5116,  0.0389,  0.2515,  0.0251,  0.0013,  0.0001
,E39,  0.0800,  0.4416,  0.0451,  0.1807,  0.0002,  0.0009
,E40, -0.0489,  0.4339, -0.0185,  0.1750,  0.0001,  0.0009
,E41,  0.4777,  0.1678,  0.2365,  0.0767,  0.0012,  0.0004
,E42,  0.4297, -0.0971,  0.2094, -0.0318,  0.0011,  0.0002
,E43, -0.4297,  0.0971, -0.2094,  0.0318,  0.0011,  0.0002
,E44, -0.4777, -0.1678, -0.2365, -0.0767,  0.0012,  0.0004
,E45,  0.2162,  0.4522,  0.1120,  0.1874,  0.0006,  0.0010
,E46,  0.0561, -0.4310,  0.0217, -0.1740,  0.0001,  0.0009
,E47, -0.0561,  0.4310, -0.0217,  0.1740,  0.0001,  0.0009
,E48, -0.2162, -0.4522, -0.1120, -0.1874,  0.0006,  0.0010
,E49,  0.4390,  0.1655,  0.2174,  0.0749,  0.0011,  0.0004
,E50,  0.4684, -0.0948,  0.2285, -0.0301,  0.0012,  0.0002
,E51, -0.4684,  0.0948, -0.2285,  0.0301,  0.0012,  0.0002
,E52, -0.4390, -0.1655, -0.2174, -0.0749,  0.0011,  0.0004
,E53,  0.0872,  0.4445,  0.0484,  0.1817,  0.0003,  0.0009
,E54,  0.1851, -0.4233,  0.0853, -0.1683,  0.0004,  0.0009
,E55, -0.1851,  0.4233, -0.0853,  0.1683,  0.0004,  0.0009
,E56, -0.0872, -0.4445, -0.0484, -0.1817,  0.0003,  0.0009
,E57,  0.5356,  0.1714,  0.2651,  0.0793,  0.0014,  0.0004
,E58,  0.4876, -0.0936,  0.2380, -0.0291,  0.0012,  0.0002
,E59, -0.4876,  0.0936, -0.2380,  0.0291,  0.0012,  0.0002
,E60, -0.5356, -0.1714, -0.2651, -0.0793,  0.0014,  0.0004
,E61,  0.2335,  0.4533,  0.1206,  0.1882,  0.0006,  0.0010
,E62,  0.0734, -0.4299,  0.0303, -0.1732,  0.0002,  0.0009
,E63, -0.0734,  0.4299, -0.0303,  0.1732,  0.0002,  0.0009
,E64, -0.2335, -0.4533, -0.1206, -0.1882,  0.0006,  0.0010
,E65,  0.4969,  0.1691,  0.2460,  0.0776,  0.0013,  0.0004
,E66,  0.5263, -0.0913,  0.2571, -0.0274,  0.0013,  0.0001
,E67, -0.5263,  0.0913, -0.2571,  0.0274,  0.0013,  0.0001
,E68, -0.4969, -0.1691, -0.2460, -0.0776,  0.0013,  0.0004
,E69,  0.1045,  0.4456,  0.0570,  0.1825,  0.0003,  0.0010
,E70,  0.2024, -0.4222,  0.0939, -0.1675,  0.0005,  0.0009
,E71, -0.2024,  0.4222, -0.0939,  0.1675,  0.0005,  0.0009
,E72, -0.1045, -0.4456, -0.0570, -0.1825,  0.0003,  0.0010
,W13,  0.3608,  0.0274,  0.1682,  0.0173,  0.0009,  0.0001
,W14,  0.0248,  0.6396,  0.0203,  0.2404,  0.0001,  0.0013
,W15,  0.2558,  0.0194,  0.1193,  0.0123,  0.0006,  0.0001
,W16,  0.2853,  0.0217,  0.1330,  0.0136,  0.0007,  0.0001
,W17,  0.0878,  0.4848,  0.0471,  0.1831,  0.0002,  0.0010
,W18, -0.0506,  0.4746, -0.0166,  0.1775,  0.0001,  0.0009
,W19,  0.2892,  0.5002,  0.1414,  0.1933,  0.0007,  0.0010
,W20,  0.2520, -0.4592,  0.1109, -0.1673,  0.0006,  0.0009
,W21,  0.1540,  0.3705,  0.0770,  0.1424,  0.0004,  0.0007
,W22,  0.2799,  0.3799,  0.1351,  0.1475,  0.0007,  0.0008
,W23,  0.1260, -0.3491,  0.0541, -0.1281,  0.0003,  0.0007
,W24,  0.2519, -0.3397,  0.1122, -0.1229,  0.0006,  0.0006
Level 2        ,E37,  0.2308,  0.0129,  0.1437,  0.0095,  0.0007,  0.0000
,E38,  0.2601,  0.0138,  0.1621,  0.0092,  0.0008,  0.0000
,E39,  0.0349,  0.2609,  0.0224,  0.1513,  0.0001,  0.0008
,E40, -0.0305,  0.2589, -0.0187,  0.1519,  0.0001,  0.0008
,E41,  0.2413,  0.0912,  0.1504,  0.0549,  0.0008,  0.0003
,E42,  0.2203, -0.0654,  0.1370, -0.0359,  0.0007,  0.0002
,E43, -0.2203,  0.0654, -0.1370,  0.0359,  0.0007,  0.0002
,E44, -0.2413, -0.0912, -0.1504, -0.0549,  0.0008,  0.0003
,E45,  0.1041,  0.2648,  0.0655,  0.1542,  0.0003,  0.0008
,E46,  0.0343, -0.2570,  0.0207, -0.1485,  0.0001,  0.0008
,E47, -0.0343,  0.2570, -0.0207,  0.1485,  0.0001,  0.0008
,E48, -0.1041, -0.2648, -0.0655, -0.1542,  0.0003,  0.0008
,E49,  0.2216,  0.0906,  0.1381,  0.0550,  0.0007,  0.0003
,E50,  0.2399, -0.0648,  0.1493, -0.0361,  0.0008,  0.0002
,E51, -0.2399,  0.0648, -0.1493,  0.0361,  0.0008,  0.0002
,E52, -0.2216, -0.0906, -0.1381, -0.0550,  0.0007,  0.0003
,E53,  0.0387,  0.2628,  0.0244,  0.1547,  0.0001,  0.0008
,E54,  0.0997, -0.2550,  0.0618, -0.1491,  0.0003,  0.0008
,E55, -0.0997,  0.2550, -0.0618,  0.1491,  0.0003,  0.0008
,E56, -0.0387, -0.2628, -0.0244, -0.1547,  0.0001,  0.0008
,E57,  0.2705,  0.0921,  0.1689,  0.0546,  0.0009,  0.0003
,E58,  0.2496, -0.0645,  0.1554, -0.0362,  0.0008,  0.0002
,E59, -0.2496,  0.0645, -0.1554,  0.0362,  0.0008,  0.0002
,E60, -0.2705, -0.0921, -0.1689, -0.0546,  0.0009,  0.0003
,E61,  0.1129,  0.2651,  0.0711,  0.1541,  0.0004,  0.0008
,E62,  0.0431, -0.2568,  0.0262, -0.1486,  0.0001,  0.0008
,E63, -0.0431,  0.2568, -0.0262,  0.1486,  0.0001,  0.0008
,E64, -0.1129, -0.2651, -0.0711, -0.1541,  0.0004,  0.0008
,E65,  0.2509,  0.0915,  0.1565,  0.0548,  0.0008,  0.0003
,E66,  0.2692, -0.0639,  0.1677, -0.0363,  0.0009,  0.0002
,E67, -0.2692,  0.0639, -0.1677,  0.0363,  0.0009,  0.0002
,E68, -0.2509, -0.0915, -0.1565, -0.0548,  0.0008,  0.0003
,E69,  0.0475,  0.2631,  0.0300,  0.1547,  0.0002,  0.0008
,E70,  0.1085, -0.2548,  0.0673, -0.1491,  0.0004,  0.0008
,E71, -0.1085,  0.2548, -0.0673,  0.1491,  0.0004,  0.0008
,E72, -0.0475, -0.2631, -0.0300, -0.1547,  0.0002,  0.0008
,W13,  0.1926,  0.0101,  0.1141,  0.0069,  0.0006,  0.0000
,W14,  0.0045,  0.3992,  0.0035,  0.2214,  0.0000,  0.0012
,W15,  0.1366,  0.0071,  0.0809,  0.0052,  0.0004,  0.0000
,W16,  0.1523,  0.0080,  0.0902,  0.0051,  0.0005,  0.0000
,W17,  0.0407,  0.3018,  0.0246,  0.1658,  0.0001,  0.0009
,W18, -0.0340,  0.2971, -0.0193,  0.1663,  0.0001,  0.0009
,W19,  0.1478,  0.3070,  0.0882,  0.1712,  0.0005,  0.0009
,W20,  0.1411, -0.2919,  0.0829, -0.1609,  0.0004,  0.0008
,W21,  0.0770,  0.2281,  0.0462,  0.1286,  0.0002,  0.0007
,W22,  0.1448,  0.2323,  0.0861,  0.1282,  0.0004,  0.0007
,W23,  0.0719, -0.2210,  0.0422, -0.1204,  0.0002,  0.0006
,W24,  0.1397, -0.2168,  0.0821, -0.1209,  0.0004,  0.0006
Level 1        ,E37,  0.0871,  0.0034,  0.0871,  0.0034,  0.0005,  0.0000
,E38,  0.0979,  0.0046,  0.0979,  0.0046,  0.0005,  0.0000
,E39,  0.0125,  0.1096,  0.0125,  0.1096,  0.0001,  0.0006
,E40, -0.0118,  0.1070, -0.0118,  0.1070,  0.0001,  0.0006
,E41,  0.0908,  0.0363,  0.0908,  0.0363,  0.0005,  0.0002
,E42,  0.0834, -0.0294,  0.0834, -0.0294,  0.0004,  0.0002
,E43, -0.0834,  0.0294, -0.0834,  0.0294,  0.0004,  0.0002
,E44, -0.0908, -0.0363, -0.0908, -0.0363,  0.0005,  0.0002
,E45,  0.0386,  0.1106,  0.0386,  0.1106,  0.0002,  0.0006
,E46,  0.0137, -0.1086,  0.0137, -0.1086,  0.0001,  0.0006
,E47, -0.0137,  0.1086, -0.0137,  0.1086,  0.0001,  0.0006
,E48, -0.0386, -0.1106, -0.0386, -0.1106,  0.0002,  0.0006
,E49,  0.0836,  0.0355,  0.0836,  0.0355,  0.0004,  0.0002
,E50,  0.0906, -0.0287,  0.0906, -0.0287,  0.0005,  0.0001
,E51, -0.0906,  0.0287, -0.0906,  0.0287,  0.0005,  0.0001
,E52, -0.0836, -0.0355, -0.0836, -0.0355,  0.0004,  0.0002
,E53,  0.0143,  0.1080,  0.0143,  0.1080,  0.0001,  0.0006
,E54,  0.0379, -0.1060,  0.0379, -0.1060,  0.0002,  0.0006
,E55, -0.0379,  0.1060, -0.0379,  0.1060,  0.0002,  0.0006
,E56, -0.0143, -0.1080, -0.0143, -0.1080,  0.0001,  0.0006
,E57,  0.1017,  0.0374,  0.1017,  0.0374,  0.0005,  0.0002
,E58,  0.0942, -0.0283,  0.0942, -0.0283,  0.0005,  0.0001
,E59, -0.0942,  0.0283, -0.0942,  0.0283,  0.0005,  0.0001
,E60, -0.1017, -0.0374, -0.1017, -0.0374,  0.0005,  0.0002
,E61,  0.0419,  0.1110,  0.0419,  0.1110,  0.0002,  0.0006
,E62,  0.0169, -0.1082,  0.0169, -0.1082,  0.0001,  0.0006
,E63, -0.0169,  0.1082, -0.0169,  0.1082,  0.0001,  0.0006
,E64, -0.0419, -0.1110, -0.0419, -0.1110,  0.0002,  0.0006
,E65,  0.0944,  0.0367,  0.0944,  0.0367,  0.0005,  0.0002
,E66,  0.1015, -0.0275,  0.1015, -0.0275,  0.0005,  0.0001
,E67, -0.1015,  0.0275, -0.1015,  0.0275,  0.0005,  0.0001
,E68, -0.0944, -0.0367, -0.0944, -0.0367,  0.0005,  0.0002
,E69,  0.0176,  0.1084,  0.0176,  0.1084,  0.0001,  0.0006
,E70,  0.0412, -0.1056,  0.0412, -0.1056,  0.0002,  0.0006
,E71, -0.0412,  0.1056, -0.0412,  0.1056,  0.0002,  0.0006
,E72, -0.0176, -0.1084, -0.0176, -0.1084,  0.0001,  0.0006
,W13,  0.0785,  0.0032,  0.0785,  0.0032,  0.0004,  0.0000
,W14,  0.0010,  0.1778,  0.0010,  0.1778,  0.0000,  0.0009
,W15,  0.0557,  0.0019,  0.0557,  0.0019,  0.0003,  0.0000
,W16,  0.0621,  0.0029,  0.0621,  0.0029,  0.0003,  0.0000
,W17,  0.0162,  0.1360,  0.0162,  0.1360,  0.0001,  0.0007
,W18, -0.0147,  0.1308, -0.0147,  0.1308,  0.0001,  0.0007
,W19,  0.0596,  0.1358,  0.0596,  0.1358,  0.0003,  0.0007
,W20,  0.0582, -0.1310,  0.0582, -0.1310,  0.0003,  0.0007
,W21,  0.0308,  0.0995,  0.0308,  0.0995,  0.0002,  0.0005
,W22,  0.0587,  0.1042,  0.0587,  0.1042,  0.0003,  0.0005
,W23,  0.0297, -0.1006,  0.0297, -0.1006,  0.0002,  0.0005
,W24,  0.0576, -0.0959,  0.0576, -0.0959,  0.0003,  0.0005
 Location  (ft): (257.000, 25.000)
 Story, LdC, Displacement, Story Drift, Drift Ratio
,, X, Y, X, Y, X, Y
,,       in,       in,       in,       in
Elevator Roof  ,E37,  3.1646,  0.1858,  0.2444,  0.0112,  0.0015,  0.0001
,E38,  4.2746, -0.0566,  0.3728, -0.0152,  0.0022,  0.0001
,E39,  1.0633,  2.3538,  0.1277,  0.1253,  0.0008,  0.0007
,E40, -1.1412,  2.8212, -0.0617,  0.1598,  0.0004,  0.0010
,E41,  3.4836,  0.8920,  0.2827,  0.0488,  0.0017,  0.0003
,E42,  2.8456, -0.5203,  0.2062, -0.0263,  0.0012,  0.0002
,E43, -2.8456,  0.5203, -0.2062,  0.0263,  0.0012,  0.0002
,E44, -3.4836, -0.8920, -0.2827, -0.0488,  0.0017,  0.0003
,E45,  2.0127,  2.4096,  0.2010,  0.1286,  0.0012,  0.0008
,E46, -0.1139, -2.2981, -0.0543, -0.1219,  0.0003,  0.0007
,E47,  0.1139,  2.2981,  0.0543,  0.1219,  0.0003,  0.0007
,E48, -2.0127, -2.4096, -0.2010, -0.1286,  0.0012,  0.0008
,E49,  2.8222,  1.0322,  0.2259,  0.0592,  0.0013,  0.0004
,E50,  3.5069, -0.6605,  0.2630, -0.0367,  0.0016,  0.0002
,E51, -3.5069,  0.6605, -0.2630,  0.0367,  0.0016,  0.0002
,E52, -2.8222, -1.0322, -0.2259, -0.0592,  0.0013,  0.0004
,E53, -0.1918,  2.8770,  0.0116,  0.1631,  0.0001,  0.0010
,E54,  2.0906, -2.7655,  0.1350, -0.1564,  0.0008,  0.0009
,E55, -2.0906,  2.7655, -0.1350,  0.1564,  0.0008,  0.0009
,E56,  0.1918, -2.8770, -0.0116, -0.1631,  0.0001,  0.0010
,E57,  4.5936,  0.6496,  0.4111,  0.0224,  0.0024,  0.0001
,E58,  3.9556, -0.7627,  0.3345, -0.0527,  0.0020,  0.0003
,E59, -3.9556,  0.7627, -0.3345,  0.0527,  0.0020,  0.0003
,E60, -4.5936, -0.6496, -0.4111, -0.0224,  0.0024,  0.0001
,E61,  2.3457,  2.3369,  0.2395,  0.1207,  0.0014,  0.0007
,E62,  0.2191, -2.3708, -0.0158, -0.1298,  0.0001,  0.0008
,E63, -0.2191,  2.3708,  0.0158,  0.1298,  0.0001,  0.0008
,E64, -2.3457, -2.3369, -0.2395, -0.1207,  0.0014,  0.0007
,E65,  3.9322,  0.7898,  0.3543,  0.0328,  0.0021,  0.0002
,E66,  4.6170, -0.9029,  0.3913, -0.0631,  0.0023,  0.0004
,E67, -4.6170,  0.9029, -0.3913,  0.0631,  0.0023,  0.0004
,E68, -3.9322, -0.7898, -0.3543, -0.0328,  0.0021,  0.0002
,E69,  0.1412,  2.8043,  0.0501,  0.1552,  0.0003,  0.0009
,E70,  2.4236, -2.8382,  0.1735, -0.1643,  0.0010,  0.0010
,E71, -2.4236,  2.8382, -0.1735,  0.1643,  0.0010,  0.0010
,E72, -0.1412, -2.8043, -0.0501, -0.1552,  0.0003,  0.0009
,W13,  2.6699,  0.0031,  0.2901, -0.0181,  0.0017,  0.0001
,W14, -0.0433,  3.1895,  0.0353,  0.1648,  0.0002,  0.0010
,W15,  1.7032,  0.0700,  0.1630, -0.0015,  0.0010,  0.0000
,W16,  2.3018, -0.0653,  0.2721, -0.0256,  0.0016,  0.0002
,W17,  0.9715,  2.1799,  0.1052,  0.1099,  0.0006,  0.0007
,W18, -1.0364,  2.6043, -0.0523,  0.1373,  0.0003,  0.0008
,W19,  1.9700,  2.3945,  0.2440,  0.1100,  0.0015,  0.0007
,W20,  2.0349, -2.3898,  0.1911, -0.1372,  0.0011,  0.0008
,W21,  0.5001,  2.0058,  0.0830,  0.1019,  0.0005,  0.0006
,W22,  2.4550,  1.5860,  0.2830,  0.0632,  0.0017,  0.0004
,W23,  0.5487, -1.5824,  0.0433, -0.0835,  0.0003,  0.0005
,W24,  2.5036, -2.0022,  0.2433, -0.1222,  0.0014,  0.0007
Level 11 / Elev Eqp,E37,  2.9201,  0.1746,  0.2986,  0.0083,  0.0017,  0.0000
,E38,  3.9018, -0.0414,  0.4758, -0.0371,  0.0026,  0.0002
,E39,  0.9356,  2.2286,  0.1853,  0.1409,  0.0010,  0.0008
,E40, -1.0795,  2.6615, -0.0562,  0.1940,  0.0003,  0.0011
,E41,  3.2008,  0.8432,  0.3542,  0.0506,  0.0020,  0.0003
,E42,  2.6394, -0.4940,  0.2430, -0.0340,  0.0014,  0.0002
,E43, -2.6394,  0.4940, -0.2430,  0.0340,  0.0014,  0.0002
,E44, -3.2008, -0.8432, -0.3542, -0.0506,  0.0020,  0.0003
,E45,  1.8117,  2.2809,  0.2749,  0.1434,  0.0015,  0.0008
,E46, -0.0596, -2.1762, -0.0957, -0.1384,  0.0005,  0.0008
,E47,  0.0596,  2.1762,  0.0957,  0.1384,  0.0005,  0.0008
,E48, -1.8117, -2.2809, -0.2749, -0.1434,  0.0015,  0.0008
,E49,  2.5963,  0.9731,  0.2818,  0.0665,  0.0016,  0.0004
,E50,  3.2440, -0.6238,  0.3155, -0.0499,  0.0018,  0.0003
,E51, -3.2440,  0.6238, -0.3155,  0.0499,  0.0018,  0.0003
,E52, -2.5963, -0.9731, -0.2818, -0.0665,  0.0016,  0.0004
,E53, -0.2035,  2.7139,  0.0334,  0.1965,  0.0002,  0.0011
,E54,  1.9555, -2.6091,  0.1458, -0.1915,  0.0008,  0.0011
,E55, -1.9555,  2.6091, -0.1458,  0.1915,  0.0008,  0.0011
,E56,  0.2035, -2.7139, -0.0334, -0.1965,  0.0002,  0.0011
,E57,  4.1825,  0.6272,  0.5314,  0.0052,  0.0030,  0.0000
,E58,  3.6211, -0.7100,  0.4202, -0.0793,  0.0023,  0.0004
,E59, -3.6211,  0.7100, -0.4202,  0.0793,  0.0023,  0.0004
,E60, -4.1825, -0.6272, -0.5314, -0.0052,  0.0030,  0.0000
,E61,  2.1062,  2.2161,  0.3281,  0.1298,  0.0018,  0.0007
,E62,  0.2349, -2.2410, -0.0426, -0.1520,  0.0002,  0.0008
,E63, -0.2349,  2.2410,  0.0426,  0.1520,  0.0002,  0.0008
,E64, -2.1062, -2.2161, -0.3281, -0.1298,  0.0018,  0.0007
,E65,  3.5780,  0.7570,  0.4589,  0.0211,  0.0025,  0.0001
,E66,  4.2257, -0.8399,  0.4926, -0.0953,  0.0027,  0.0005
,E67, -4.2257,  0.8399, -0.4926,  0.0953,  0.0027,  0.0005
,E68, -3.5780, -0.7570, -0.4589, -0.0211,  0.0025,  0.0001
,E69,  0.0910,  2.6490,  0.0866,  0.1828,  0.0005,  0.0010
,E70,  2.2501, -2.6739,  0.1989, -0.2051,  0.0011,  0.0011
,E71, -2.2501,  2.6739, -0.1989,  0.2051,  0.0011,  0.0011
,E72, -0.0910, -2.6490, -0.0866, -0.1828,  0.0005,  0.0010
,W13,  2.3799,  0.0212,  0.3193, -0.0251,  0.0018,  0.0001
,W14, -0.0786,  3.0247,  0.0688,  0.1883,  0.0004,  0.0010
,W15,  1.5402,  0.0715,  0.1780, -0.0018,  0.0010,  0.0000
,W16,  2.0296, -0.0397,  0.3010, -0.0359,  0.0017,  0.0002
,W17,  0.8663,  2.0700,  0.1417,  0.1233,  0.0008,  0.0007
,W18, -0.9841,  2.4670, -0.0386,  0.1592,  0.0002,  0.0009
,W19,  1.7260,  2.2844,  0.2911,  0.1224,  0.0016,  0.0007
,W20,  1.8438, -2.2526,  0.1879, -0.1601,  0.0010,  0.0009
,W21,  0.4170,  1.9039,  0.1046,  0.1181,  0.0006,  0.0007
,W22,  2.1719,  1.5228,  0.3320,  0.0656,  0.0018,  0.0004
,W23,  0.5054, -1.4989,  0.0272, -0.0938,  0.0002,  0.0005
,W24,  2.2603, -1.8800,  0.2547, -0.1463,  0.0014,  0.0008
Level 10 / Roof,E37,  2.6215,  0.1663,  0.3168,  0.0146,  0.0017,  0.0001
,E38,  3.4260, -0.0043,  0.4078, -0.0032,  0.0021,  0.0000
,E39,  0.7503,  2.0877,  0.0853,  0.2054,  0.0004,  0.0011
,E40, -1.0233,  2.4675, -0.1111,  0.2443,  0.0006,  0.0013
,E41,  2.8466,  0.7926,  0.3424,  0.0762,  0.0018,  0.0004
,E42,  2.3964, -0.4600,  0.2912, -0.0471,  0.0015,  0.0002
,E43, -2.3964,  0.4600, -0.2912,  0.0471,  0.0015,  0.0002
,E44, -2.8466, -0.7926, -0.3424, -0.0762,  0.0018,  0.0004
,E45,  1.5367,  2.1375,  0.1804,  0.2098,  0.0009,  0.0011
,E46,  0.0361, -2.0378,  0.0097, -0.2011,  0.0001,  0.0010
,E47, -0.0361,  2.0378, -0.0097,  0.2011,  0.0001,  0.0010
,E48, -1.5367, -2.1375, -0.1804, -0.2098,  0.0009,  0.0011
,E49,  2.3145,  0.9066,  0.2835,  0.0878,  0.0015,  0.0005
,E50,  2.9285, -0.5740,  0.3502, -0.0587,  0.0018,  0.0003
,E51, -2.9285,  0.5740, -0.3502,  0.0587,  0.0018,  0.0003
,E52, -2.3145, -0.9066, -0.2835, -0.0878,  0.0015,  0.0005
,E53, -0.2369,  2.5174, -0.0160,  0.2487,  0.0001,  0.0013
,E54,  1.8098, -2.4176,  0.2061, -0.2399,  0.0011,  0.0012
,E55, -1.8098,  2.4176, -0.2061,  0.2399,  0.0011,  0.0012
,E56,  0.2369, -2.5174,  0.0160, -0.2487,  0.0001,  0.0013
,E57,  3.6511,  0.6220,  0.4334,  0.0585,  0.0023,  0.0003
,E58,  3.2010, -0.6306,  0.3822, -0.0648,  0.0020,  0.0003
,E59, -3.2010,  0.6306, -0.3822,  0.0648,  0.0020,  0.0003
,E60, -3.6511, -0.6220, -0.4334, -0.0585,  0.0023,  0.0003
,E61,  1.7781,  2.0864,  0.2077,  0.2045,  0.0011,  0.0011
,E62,  0.2775, -2.0890,  0.0370, -0.2064,  0.0002,  0.0011
,E63, -0.2775,  2.0890, -0.0370,  0.2064,  0.0002,  0.0011
,E64, -1.7781, -2.0864, -0.2077, -0.2045,  0.0011,  0.0011
,E65,  3.1190,  0.7359,  0.3745,  0.0701,  0.0020,  0.0004
,E66,  3.7330, -0.7446,  0.4411, -0.0765,  0.0023,  0.0004
,E67, -3.7330,  0.7446, -0.4411,  0.0765,  0.0023,  0.0004
